url,url_immagini
https://comics.panini.it/store/pub_ita_it/mslan011isbn-it-slam-dunk-new-edition-slam-dunk-new-edition-n-11.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/S/MSLAN011ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mdriv023-it-manga-drive-manga-drive-agente-008-2.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/D/MDRIV023_0.jpg
https://comics.panini.it/store/pub_ita_it/mkute005isbn-it-kutei-dragons-drifting-dragons-n-5.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/K/MKUTE005ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mgema031isbnv-it-generation-manga-l-attacco-dei-giganti-variant-short-stori.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/G/MGEMA031ISBNV_0.jpg
https://comics.panini.it/store/pub_ita_it/mmahe044-it-manga-heart-manga-heart-takane-hana-16.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMAHE044_0.jpg
https://comics.panini.it/store/pub_ita_it/moshi007isbn-it-shuzo-oshimi-shuzo-oshimi-devil-ecstasy-3.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/O/MOSHI007ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mbeas015isbn-it-beastars-beastars-n-15.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/B/MBEAS015ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mapos005isbn-it-aposimz-aposimz-n-5.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/A/MAPOS005ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mmarte003isbnr-it-arte-arte-3-prima-ristampa-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMARTE003ISBNR_0.jpg
https://comics.panini.it/store/pub_ita_it/mmarz015isbn-it-un-marzo-da-leoni-un-marzo-da-leoni-15-libro-isbn.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/M/MMARZ015ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mblbu029-it-black-butler-black-butler-n-29.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/B/MBLBU029_0.jpg
https://comics.panini.it/store/pub_ita_it/msak2001isbn-it-sakura-gari-new-edition-sakuragari-one-shot.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/S/MSAK2001ISBN_0.jpg
https://comics.panini.it/store/pub_ita_it/mchin007isbn-it-chi-no-wadachi-tracce-di-sangue-7.html,https://comics.panini.it/store/media/catalog/product/cache/80/small_image/9df78eab33525d08d6e5fb8d27136e95/M/C/MCHIN007ISBN_0.jpg
